dataset_id,snippet_id,participant_id,developer_position,PE gen,PE spec (java),method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),TC (avg),TC (min),TC (max),Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum
6,3-Antlr4Master,64,4,3,3,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.0782,2.558905893,39,101.935,0.157894737,0.052631579,0.315789474,0.052631579,0.473684211,0.0,9.641025641,0.631578947,0.105263158,1.263157895,0.210526316,9.052631579,35.05263158,6.947368421,0.157894737,0.0,2.052631579,0.210526316,0.0,0.012855107,0.012980742,0,35,16,102,3,5,0.0,0.049723757,0.043715847,1,100.0,5,2.954545455,16,0.333333333,0.0,1.923076923,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,,,,102.9689922,127.7403846,0,0,0,0,0,0,2.0,3.0,0.0,0.0,5.0
6,3-K9,64,4,3,3,open,ds_6_snip_3$K9_open_withXoauth2Extension_shouldThrowOnMultipleFailure.java,0,2,3,22,132,16,44,398.0842251,2.687081864,57,0.0,0.0,0.0,0.068965517,0.0,0.0,0.068965517,10.28070175,0.206896552,0.103448276,1.655172414,0.75862069,4.551724138,30.55172414,3.724137931,0.068965517,0.0,1.965517241,0.068965517,0.0,0.0,0.0,0,54,8,115,3,8,0.0,0.0,0.0,1,100.0,2,7.71875,22,0.758680556,0.0,4.737847222,36,32,31,321,31,34,0.0,0.0,1,1,31,126.0,32.90551181,31,0,0.0,1,31,0.0,0.0,125.8823529,32.92913386,31,31,31,31,125.9705882,33.0,30,34,,,,125.9117647,32.74015748,1,0,1,1,0,2,0.0,4.0,0.0,2.0,6.0
6,3-MyExpenses,64,4,3,3,mergeUpdate,ds_6_snip_3$MyExpenses_mergeUpdate.java,2,1,1,46,300,14,60,693.3478156,2.653848577,99,0.0,0.304347826,0.0,0.02173913,0.260869565,0.0,0.0,8.858585859,0.434782609,0.02173913,2.739130435,1.0,6.52173913,33.34782609,5.043478261,0.0,0.0,2.152173913,0.304347826,0.0,0.0,0.0,0,21,8,92,2,6,0.0,0.0,0.0,1,100.0,18,6.142857143,18,0.568817204,0.0,7.639784946,20,49,49,473,49,1,0.0,0.0,49,34,34,96.0,47.13402062,49,0,0.0,1,49,0.0,0.0,95.71428571,47.22680412,1,34,35,1,96.0,47.95876289,1,34,,,,95.95918367,45.56701031,1,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0
6,4-Antlr4Master,64,4,3,3,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625,2.890437316,39,119.19,0.173913043,0.043478261,0.217391304,0.173913043,0.173913043,0.173913043,4.025641026,0.565217391,0.217391304,0.782608696,0.217391304,9.043478261,23.91304348,6.608695652,0.173913043,0.173913043,1.695652174,0.217391304,0.0,0.08472492,0.052734434,2,10,12,78,2,9,0.0,0.428571429,0.225806452,1,100.0,6,6.076923077,34,0.75462963,0.0,3.611574074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,,,,64.0,31.67692308,1,0,1,1,0,2,4.0,0.0,0.0,6.0,10.0
6,4-MyExpenses,64,4,3,3,processChar,ds_6_snip_4$MyExpenses_processChar.java,3,12,7,22,764,11,58,750.5271151,1.809341435,102,0.0,0.177777778,0.044444444,0.266666667,0.266666667,0.0,0.0,5.333333333,0.444444444,0.155555556,1.466666667,0.488888889,16.97777778,35.91111111,14.57777778,0.0,0.133333333,2.266666667,0.266666667,0.0,0.0,0.0,1,17,28,102,3,8,0.0,0.0,0.0,1,100.0,16,8.666666667,31,0.687222222,0.0,3.417777778,13,48,48,690,48,1,0.0,0.0,48,48,48,105.9791667,46.68224299,48,106,47.0,48,46,105.7708333,45.96261682,105.9583333,46.40186916,48,48,48,48,0.0,0.0,48,47,,,,105.9375,46.69158879,0,0,0,0,0,0,9.0,0.0,0.0,1.0,10.0
6,5-MyExpenses,64,4,3,3,updateOrClearHeader,ds_6_snip_5$MyExpenses_updateOrClearHeader.java,1,7,0,9,188,10,34,401.9095645,3.811909605,45,114.115,0.16,0.0,0.28,0.36,0.12,0.08,13.6,0.68,0.0,1.44,0.36,7.52,40.4,4.48,0.12,0.36,1.8,0.16,0.0,0.004095238,0.003842986,1,35,12,154,2,4,0.0,0.035714286,0.035714286,1,100.0,9,0.214285714,6,0.013888889,0.0,0.180555556,13,28,31,375,1,34,98.0,33.0,31,31,29,97.97058824,32.72727273,31,0,0.0,1,31,97.76470588,32.80808081,97.85294118,32.78787879,31,31,31,31,0.0,0.0,31,33,,,,98.0,32.64646465,1,0,0,1,1,0,0.0,0.0,0.0,5.0,5.0
6,3-HibernateORM,65,1,3,2,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066832,1.727971791,121,117.16,0.06779661,0.050847458,0.220338983,0.101694915,0.050847458,0.0,10.81818182,0.423728814,0.322033898,1.559322034,0.576271186,14.66101695,43.79661017,12.81355932,0.033898305,0.084745763,2.050847458,0.288135593,0.0,0.028018942,0.022059784,1,38,28,125,2,9,0.0,0.368421053,0.205882353,1,100.0,12,6.048387097,37,0.563261649,0.0,3.947491039,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,,,,135.8333333,64.62043796,0,0,0,0,0,0,3.0,6.0,1.0,1.0,11.0
6,5-HibernateORM,66,1,3,3,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.829993,3.003834656,65,105.995,0.064516129,0.0,0.225806452,0.129032258,0.096774194,0.0,10.0,0.258064516,0.129032258,1.483870968,0.612903226,6.677419355,33.61290323,4.774193548,0.096774194,0.0,2.096774194,0.129032258,0.0,0.025142629,0.023333783,0,32,12,177,2,7,0.0,0.071428571,0.06557377,1,100.0,6,3.029411765,14,0.387599206,0.0,2.115079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,,,,115.0,48.6637931,0,0,0,0,0,0,1.0,2.0,0.0,1.0,4.0
6,1-Pom,67,4,8,5,HealthReport,ds_6_snip_1$Pom_HealthReport.java,3,13,0,0,0,10,40,343.645358,0.0,42,102.95,0.290322581,0.0,0.419354839,0.290322581,0.032258065,0.0,10.38095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516,1.35483871,0.258064516,0.0,0.011228516,0.009778898,1,25,0,0,0,6,0.0,0.067567568,0.05952381,1,100.0,10,3.294117647,21,0.458333333,0.0,7.201388889,18,34,35,738,35,49,113.5510204,48.0,35,35,34,115.9591837,47.91452991,34,0,0.0,1,35,114.5306122,47.8034188,115.6530612,47.90598291,1,35,24,35,0.0,0.0,35,48,,,,115.7755102,47.60683761,1,1,1,0,0,3,3.0,25.0,0.0,1.0,29.0
6,2-HibernateORM,67,4,8,5,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902376,0.0,88,116.145,0.0,0.0,0.0,0.0,0.096774194,0.0,12.43181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,2.838709677,0.0,0.0,0.003345281,0.003218779,0,22,0,0,0,5,0.0,0.037037037,0.037037037,1,100.0,1,6.294117647,19,0.320114943,0.0,2.829885057,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,,,,103.875,38.8,1,1,1,0,0,3,0.0,48.0,0.0,0.0,48.0
6,2-OpenCMSCore,67,4,8,5,seekFile,ds_6_snip_2$OpenCMSCore_seekFile.java,2,1,1,9,239,1,17,154.2872251,1.711665666,33,36.62,0.045454545,0.0,0.045454545,0.0,0.181818182,0.090909091,6.757575758,0.590909091,0.045454545,1.0,0.409090909,10.86363636,28.22727273,9.636363636,0.318181818,0.0,1.5,0.136363636,0.0,0.049269481,0.044685829,0,12,16,60,4,5,0.0,0.285714286,0.235294118,1,100.0,6,2.4,12,0.3,0.0,2.179487179,14,25,33,411,33,38,75.94736842,36.88311688,1,1,30,75.97368421,36.51948052,33,0,0.0,1,33,0.0,0.0,76.0,36.48051948,33,33,33,33,0.0,0.0,33,33,,,,75.89473684,36.71428571,1,1,1,0,0,3,0.0,3.0,0.0,4.0,7.0
6,2-Pom,67,4,8,5,,ds_6_snip_2$Pom__getRuns.java,0,6,1,6,373,5,41,244.4228653,1.691803223,36,117.16,0.2,0.0,0.2,0.133333333,0.133333333,0.0,8.777777778,0.433333333,0.033333333,1.133333333,0.2,12.43333333,29.43333333,10.93333333,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0,19,20,55,1,4,0.0,0.0,0.0,1,100.0,8,2.515151515,15,0.3,0.0,9.775,57,33,33,572,33,37,60.94594595,35.96774194,33,33,32,60.89189189,35.82258065,33,0,0.0,1,33,0.0,0.0,60.91891892,35.83870968,1,33,33,33,0.0,0.0,33,1,,,,60.72972973,35.77419355,1,0,0,1,1,0,0.0,28.0,1.0,2.0,31.0
6,3-Pom,67,4,8,5,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779095,1.957476366,94,205.82,0.022727273,0.022727273,0.136363636,0.022727273,0.022727273,0.045454545,6.170212766,0.795454545,0.159090909,1.136363636,0.727272727,14.04545455,29.11111111,12.0,0.227272727,0.045454545,2.136363636,0.045454545,0.0,0.0,0.0,1,29,20,101,3,12,0.0,0.0,0.0,1,100.0,15,4.872340426,29,0.451675485,0.0,4.151675485,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,,,,105.0,56.63207547,1,1,1,0,0,3,1.0,11.0,0.0,24.0,36.0
6,4-HibernateORM,67,4,8,5,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144688,2.077003523,58,0.0,0.035714286,0.0,0.214285714,0.0,0.0,0.0,9.379310345,0.607142857,0.0,1.5,0.5,11.46428571,35.1,9.714285714,0.071428571,0.035714286,2.071428571,0.107142857,0.0,0.0,0.0,1,20,16,134,3,7,0.0,0.0,0.0,1,100.0,5,5.451612903,17,0.566017316,0.0,6.021103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,,,,97.87878788,31.78787879,1,1,1,0,0,3,0.0,9.0,0.0,3.0,12.0
6,4-Pom,67,4,8,5,limit,ds_6_snip_4$Pom_limit.java,2,6,2,3,449,7,30,263.5390454,2.000476096,44,114.115,0.090909091,0.0,0.181818182,0.060606061,0.03030303,0.0,4.795454545,0.818181818,0.060606061,0.909090909,0.090909091,13.60606061,23.2,11.51515152,0.090909091,0.03030303,1.333333333,0.121212121,1.729015152,0.01672938,0.016493714,1,29,24,114,5,10,57.0575,0.206896552,0.096774194,1,57.0575,10,4.472222222,29,0.856521739,0.0,7.342753623,30,36,40,638,39,45,117.9333333,43.86554622,40,40,40,117.9333333,43.75630252,40,0,0.0,1,40,118.0,44.0,117.8444444,43.59663866,40,40,40,40,0.0,0.0,40,44,,,,117.9111111,43.75630252,1,1,1,0,0,3,3.0,14.0,0.0,5.0,22.0
6,5-Pom,67,4,8,5,loadClass,ds_6_snip_5$Pom_loadClass.java,2,5,5,4,305,11,41,371.3347377,2.474335664,52,107.01,0.121212121,0.0,0.151515152,0.03030303,0.121212121,0.303030303,8.807692308,0.484848485,0.151515152,1.090909091,0.121212121,9.242424242,29.12121212,7.151515152,0.03030303,0.0,1.575757576,0.272727273,0.0,0.006665616,0.008286133,0,22,16,105,4,5,0.0,0.042105263,0.070175439,1,100.0,8,2.194444444,15,0.210869565,0.0,2.163043478,17,36,38,803,38,60,91.96666667,59.0,38,37,38,91.96666667,58.75268817,38,0,0.0,1,38,0.0,0.0,91.85,58.69892473,38,38,38,38,91.96666667,58.94623656,38,57,,,,91.9,58.90322581,1,1,1,0,0,3,0.0,2.0,0.0,0.0,2.0
6,1-OpenCMSCore,68,1,2,1,createContextMenu,ds_6_snip_1$OpenCMSCore_createContextMenu.java,1,1,6,27,153,0,54,679.4319953,3.089943064,125,-1062.165,0.0,0.0,0.026315789,0.0,0.026315789,0.0,10.304,0.184210526,0.157894737,3.105263158,0.710526316,4.026315789,45.55263158,2.842105263,0.078947368,0.0,3.289473684,0.0,0.0,0.119298246,0.065617849,0,32,4,278,5,5,0.0,0.333333333,0.25,1,100.0,1,8.048780488,16,0.413513514,0.0,2.881081081,7,41,45,447,1,47,0.0,45.78616352,45,1,45,157.9787234,45.96855346,1,0,0.0,1,45,0.0,0.0,157.5319149,45.90566038,1,45,45,45,0.0,0.0,45,25,,,,157.8510638,45.91194969,1,1,1,0,0,3,0.0,0.0,0.0,35.0,35.0
6,1-Phoenix,68,1,2,1,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962,2.693420741,107,118.175,0.138888889,0.0,0.222222222,0.083333333,0.027777778,0.0,10.69158879,0.611111111,0.75,2.0,0.75,11.11111111,51.61111111,8.555555556,0.055555556,0.083333333,2.972222222,0.194444444,0.0,0.0,0.0,1,22,20,203,2,9,0.0,0.0,0.0,1,100.0,7,6.076923077,29,0.385019841,0.0,3.612202381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,,,,121.9512195,39.81300813,0,0,0,0,0,0,4.0,16.0,0.0,2.0,22.0
6,2-Phoenix,68,1,2,1,evaluate,ds_6_snip_2$Phoenix_evaluate.java,2,6,7,17,150,8,34,344.9166507,3.440506577,54,33.575,0.166666667,0.0,0.25,0.083333333,0.166666667,0.041666667,9.666666667,0.625,0.291666667,2.0,0.708333333,6.25,37.16666667,4.166666667,0.125,0.125,2.25,0.166666667,0.0,0.010236945,0.008622492,1,22,8,115,2,8,0.0,0.111111111,0.083333333,2,100.0,5,2.481481481,20,0.261538462,0.0,2.162179487,45,27,30,323,28,34,119.0,32.69166667,30,30,28,118.9705882,32.66666667,27,0,0.0,1,30,119.0,32.5,118.9117647,32.65,30,27,30,18,0.0,0.0,1,29,,,,119.0,32.8,0,0,0,0,0,0,1.0,1.0,0.0,2.0,4.0
6,3-OpenCMSCore,68,1,2,1,execute,ds_6_snip_3$OpenCMSCore_execute.java,1,7,3,24,669,9,63,647.0907354,1.660182164,89,114.115,0.127659574,0.042553191,0.14893617,0.085106383,0.191489362,0.0,7.191011236,0.425531915,0.063829787,1.574468085,0.510638298,14.23404255,34.0212766,12.68085106,0.085106383,0.085106383,1.893617021,0.29787234,0.0,0.023675116,0.023110116,1,16,20,85,2,8,0.0,0.106666667,0.103896104,1,100.0,12,5.32,34,0.419211823,0.0,6.367200328,37,50,54,1175,55,73,102.9863014,71.99038462,55,55,55,102.9863014,71.76923077,55,103,71.30769231,55,55,103.0,71.91346154,102.9589041,71.70192308,55,55,55,55,103.0,72.0,55,70,,,,102.8082192,71.64423077,1,0,1,1,0,2,2.0,5.0,0.0,35.0,42.0
6,4-OpenCMSCore,68,1,2,1,generateContent,ds_6_snip_4$OpenCMSCore_generateContent.java,4,6,15,5,85,7,16,276.9049167,4.552328528,39,100.92,0.0,0.0,0.24,0.0,0.12,0.2,12.43589744,0.44,0.6,0.64,0.2,3.4,27.84,1.28,0.24,0.08,1.56,0.0,0.0,0.01353891,0.013027674,1,21,4,167,6,7,0.0,0.1,0.090909091,1,100.0,1,1.785714286,14,0.167532468,0.0,0.677922078,17,28,35,423,35,48,118.0,47.0,1,1,33,117.9583333,46.89915966,35,0,0.0,1,35,117.9583333,46.16806723,117.8125,46.86554622,35,35,35,35,117.9583333,46.91596639,35,42,,,,117.9791667,46.8907563,0,0,0,0,0,0,0.0,0.0,0.0,7.0,7.0
6,4-Phoenix,68,1,2,1,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355172,2.149178978,121,119.19,0.074626866,0.014925373,0.179104478,0.074626866,0.014925373,0.014925373,8.768595041,0.343283582,0.104477612,1.313432836,0.611940299,9.746268657,31.25373134,8.298507463,0.029850746,0.029850746,1.805970149,0.194029851,0.0,0.016702203,0.010157546,1,30,20,133,2,8,0.0,0.166666667,0.111111111,1,100.0,12,5.585714286,24,0.661231884,0.0,3.269927536,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,,,,99.98630137,71.77227723,1,0,1,1,0,2,2.0,9.0,0.0,1.0,12.0
6,5-OpenCMSCore,68,1,2,1,buttonHtml,ds_6_snip_5$OpenCMSCore_buttonHtml.java,1,1,7,11,87,9,12,300.1603076,3.558403626,38,-216.165,0.066666667,0.0,0.033333333,0.0,0.033333333,0.366666667,9.736842105,0.2,0.233333333,1.6,0.366666667,2.9,20.1,1.466666667,0.033333333,0.0,1.266666667,0.066666667,0.0,0.008333333,0.005555556,0,27,8,249,1,8,0.0,0.25,0.166666667,1,100.0,3,1.060606061,7,0.076388889,0.0,1.4375,21,33,35,440,35,37,112.0,35.69911504,1,35,35,111.9189189,35.91150442,35,0,0.0,1,35,0.0,0.0,111.8918919,35.84955752,35,35,35,35,111.972973,35.95575221,35,37,,,,112.0,35.88495575,0,0,0,0,0,0,1.0,3.0,0.0,1.0,5.0
6,5-Phoenix,68,1,2,1,parseOptions,ds_6_snip_5$Phoenix_parseOptions.java,1,4,3,13,159,8,30,340.0,3.296541398,50,109.04,0.153846154,0.0,0.153846154,0.0,0.038461538,0.230769231,9.42,0.576923077,0.115384615,2.0,0.5,6.115384615,31.23076923,4.153846154,0.269230769,0.038461538,1.923076923,0.230769231,6.348461538,0.013647765,0.015975136,1,21,8,79,2,5,55.02,0.083333333,0.083333333,1,55.02,9,2.689655172,18,0.197058824,0.0,0.799019608,17,29,37,385,37,43,93.58139535,41.97938144,1,37,34,95.93023256,41.77319588,34,0,0.0,1,37,96.0,42.0,95.93023256,41.7628866,37,37,37,37,95.97674419,41.79381443,37,36,,,,95.90697674,41.75257732,1,0,1,1,0,2,1.0,10.0,0.0,1.0,12.0
6,1-SpringBatch,69,4,10,2,testFailureAndRecovery,ds_6_snip_1$SpringBatch_testFailureAndRecovery.java,0,3,9,15,692,7,42,516.2341911,1.59881082,83,0.0,0.0,0.0,0.066666667,0.0,0.0,0.022222222,9.493975904,0.6,0.2,1.6,0.333333333,15.37777778,37.64583333,13.68888889,0.0,0.044444444,1.844444444,0.133333333,0.0,0.0,0.0,1,22,28,112,3,7,0.0,0.0,0.0,1,100.0,11,4.895833333,19,0.531714286,0.0,2.543904762,22,48,48,160,48,1,0.0,0.0,48,1,44,100.9375,46.78431373,48,0,0.0,1,48,0.0,0.0,100.9583333,46.76470588,48,44,48,48,100.9583333,46.88235294,48,43,,,,100.9791667,46.71568627,1,1,1,0,0,3,0.0,17.0,0.0,7.0,24.0
6,2-SpringBatch,69,4,10,2,testArtifactUniqueness,ds_6_snip_2$SpringBatch_testArtifactUniqueness.java,0,10,19,18,123,36,38,539.7501708,2.96425549,61,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,9.475409836,0.181818182,0.863636364,2.727272727,0.818181818,5.590909091,42.22727273,3.454545455,0.409090909,0.0,2.772727273,0.0,0.0,0.0,0.0,0,22,4,69,3,4,0.0,0.0,0.0,2,100.0,1,2.24,9,0.333333333,0.25,1.75,17,25,24,191,34,24,0.0,0.0,1,1,24,89.0,31.06666667,34,0,0.0,1,34,0.0,0.0,88.67647059,30.17777778,1,24,24,24,89.0,31.57777778,24,24,,,,88.97058824,32.9,1,1,1,0,0,3,0.0,7.0,1.0,0.0,8.0
6,3-Phoenix,69,4,10,2,configure,ds_6_snip_3$Phoenix_configure.java,1,14,10,46,299,9,62,884.6374287,2.98069087,125,0.0,0.095238095,0.047619048,0.333333333,0.0,0.0,0.0,9.928,0.357142857,0.238095238,1.952380952,1.095238095,7.119047619,44.19047619,5.428571429,0.166666667,0.0,2.976190476,0.19047619,0.0,0.0,0.0,0,28,12,108,2,7,0.0,0.0,0.0,1,100.0,8,6.8,26,0.399107143,0.0,2.614136905,18,45,52,567,51,52,0.0,0.0,1,52,52,161.0,50.82716049,52,0,0.0,52,52,0.0,0.0,160.7692308,50.7962963,1,52,52,52,161.0,50.91975309,52,52,,,,160.8653846,50.85802469,1,1,1,0,0,3,0.0,28.0,0.0,12.0,40.0
6,3-SpringBatch,69,4,10,2,testOperationWithDirectCloseCall,ds_6_snip_3$SpringBatch_testOperationWithDirectCloseCall.java,0,9,8,19,132,7,46,432.6947627,3.383237018,75,119.19,0.0,0.0,0.346153846,0.0,0.115384615,0.0,7.92,0.192307692,0.307692308,2.153846154,0.730769231,5.076923077,34.61538462,3.538461538,0.230769231,0.0,2.884615385,0.0,0.0,0.064107537,0.043988053,0,33,4,93,3,5,0.0,0.214285714,0.153846154,1,100.0,1,3.724137931,18,0.29375,0.0,5.1375,37,29,32,108,32,35,91.0,32.84782609,1,1,32,91.0,33.76086957,32,0,0.0,1,32,0.0,0.0,90.82857143,33.7826087,1,32,32,32,90.97142857,33.91304348,32,34,,,,90.85714286,33.83695652,1,0,0,1,1,1,1.0,6.0,1.0,1.0,9.0
6,4-Phoenix,69,4,10,2,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355172,2.149178978,121,119.19,0.074626866,0.014925373,0.179104478,0.074626866,0.014925373,0.014925373,8.768595041,0.343283582,0.104477612,1.313432836,0.611940299,9.746268657,31.25373134,8.298507463,0.029850746,0.029850746,1.805970149,0.194029851,0.0,0.016702203,0.010157546,1,30,20,133,2,8,0.0,0.166666667,0.111111111,1,100.0,12,5.585714286,24,0.661231884,0.0,3.269927536,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,,,,99.98630137,71.77227723,0,0,0,0,0,0,2.0,9.0,0.0,1.0,12.0
6,4-SpringBatch,69,4,10,2,testCustomRecordSeparatorMultilineBlankLineAfterEnd,ds_6_snip_4$SpringBatch_testCustomRecordSeparatorMultilineBlankLineAfterEnd.java,0,1,2,7,215,5,20,210.908275,2.227703886,40,201.76,0.04,0.0,0.04,0.0,0.04,0.0,9.2,0.48,0.08,1.28,0.28,8.6,26.55172414,7.2,0.32,0.0,1.6,0.04,0.0,0.035555556,0.021571429,0,51,16,84,3,4,0.0,0.25,0.125,1,100.0,6,4.607142857,15,0.677777778,0.333333333,8.966666667,36,28,36,82,36,36,90.0,36.0,1,36,34,89.94594595,35.73626374,36,0,0.0,1,36,0.0,0.0,89.81081081,35.76923077,1,34,36,36,89.91891892,35.89010989,36,37,,,,89.97297297,35.7032967,1,1,1,0,0,3,2.0,8.0,0.0,2.0,12.0
6,5-SpringBatch,69,4,10,2,initWriterForSimpleCallbackTests,ds_6_snip_5$SpringBatch_initWriterForSimpleCallbackTests.java,0,3,4,10,283,7,26,260.0559466,2.117817275,46,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,10.76086957,0.586206897,0.137931034,1.379310345,0.344827586,9.75862069,31.70967742,8.137931034,0.172413793,0.0,1.586206897,0.137931034,0.0,0.0,0.0,0,32,16,69,3,4,0.0,0.0,0.0,2,100.0,7,4.0625,21,0.479166667,0.25,1.708333333,10,32,34,97,34,35,0.0,0.0,1,1,33,97.94594595,35.33333333,33,0,0.0,1,34,0.0,0.0,97.94594595,35.38383838,1,33,32,34,98.0,35.83838384,34,36,,,,97.97297297,35.44444444,0,0,0,0,0,0,0.0,9.0,1.0,2.0,12.0
6,1-CarReport,70,1,3,2,save,ds_6_snip_1$CarReport_save.java,0,4,1,21,259,3,34,354.2428289,2.332275645,60,0.0,0.066666667,0.0,0.133333333,0.033333333,0.0,0.0,9.933333333,0.566666667,0.033333333,2.133333333,0.7,8.633333333,34.5625,7.2,0.133333333,0.0,2.0,0.133333333,0.0,0.0,0.0,0,31,12,84,2,6,0.0,0.0,0.0,1,100.0,5,3.606060606,14,0.321296296,0.0,3.175,17,33,36,383,37,37,0.0,0.0,37,37,36,87.94594595,35.78651685,37,0,0.0,1,37,0.0,0.0,87.91891892,35.82022472,1,37,37,36,0.0,0.0,36,36,,,,87.94594595,35.82022472,1,0,0,1,1,0,0.0,12.0,0.0,5.0,17.0
6,1-CheckEstimator,70,1,3,2,printAttributeSummary,ds_6_snip_1$CheckEstimator_printAttributeSummary.java,2,16,1,14,453,20,54,523.1868677,2.120536307,57,112.085,0.204081633,0.0,0.326530612,0.081632653,0.020408163,0.102040816,5.754385965,0.346938776,0.020408163,0.653061224,0.285714286,9.244897959,21.08163265,7.591836735,0.183673469,0.081632653,1.163265306,0.204081633,0.0,0.031233363,0.03059607,1,21,12,74,3,4,0.0,0.086956522,0.08,1,100.0,15,2.0,16,0.318181818,0.0,2.242424242,17,52,55,558,62,67,71.1641791,65.93670886,62,62,46,77.92537313,65.86075949,62,0,0.0,1,62,78.0,66.0,77.70149254,65.92405063,62,62,61,61,77.97014925,65.79746835,61,67,,,,77.97014925,65.92405063,1,0,0,1,1,1,0.0,13.0,0.0,0.0,13.0
