dataset_id,snippet_id,person_id,readability_level,college_year
3,4,76,3,2
3,4,77,5,2
3,4,78,5,2
3,4,79,4,2
3,4,80,3,2
3,4,81,5,2
3,4,82,5,2
3,4,83,3,4
3,4,84,5,4
3,4,85,5,4
3,4,86,2,4
3,4,87,5,4
3,4,88,5,4
3,4,89,4,4
3,4,90,5,4
3,4,91,5,4
3,4,92,3,4
3,4,93,5,4
3,4,94,4,4
3,4,95,2,4
3,4,96,3,4
3,4,97,4,4
3,4,98,5,4
3,4,99,4,4
3,4,100,4,4
3,4,101,4,4
3,4,102,2,4
3,4,103,5,4
3,4,104,5,4
3,4,105,4,4
3,4,106,4,4
3,4,107,4,4
3,4,108,5,4
3,4,109,5,4
3,4,110,5,4
3,4,111,5,4
3,4,112,4,4
3,4,113,4,4
3,4,114,5,5
3,4,115,4,5
3,4,116,2,5
3,4,117,5,5
3,4,118,5,5
3,4,119,5,5
3,4,120,5,5
3,4,121,4,5
3,40,1,4,1
3,40,2,3,1
3,40,3,2,1
3,40,4,1,1
3,40,5,5,1
3,40,6,1,1
3,40,7,4,1
3,40,8,2,1
3,40,9,1,1
3,40,10,4,1
3,40,11,3,1
3,40,12,3,1
3,40,13,5,1
3,40,14,3,1
3,40,15,3,1
3,40,16,4,1
3,40,17,3,1
3,40,18,4,2
3,40,19,4,2
3,40,20,5,2
3,40,21,3,2
3,40,22,3,2
3,40,23,3,2
3,40,24,4,2
3,40,25,2,2
3,40,26,5,2
3,40,27,2,2
3,40,28,3,2
3,40,29,3,2
3,40,30,1,2
3,40,31,3,2
3,40,32,3,2
3,40,33,3,2
3,40,34,2,2
3,40,35,2,2
3,40,36,2,2
3,40,37,3,2
3,40,38,2,2
3,40,39,2,2
3,40,40,3,2
3,40,41,4,2
3,40,42,3,2
3,40,43,3,2
3,40,44,2,2
3,40,45,3,2
3,40,46,4,2
3,40,47,2,2
3,40,48,2,2
3,40,49,3,2
3,40,50,2,2
3,40,51,3,2
3,40,52,2,2
3,40,53,3,2
3,40,54,3,2
3,40,55,4,2
3,40,56,2,2
3,40,57,2,2
3,40,58,2,2
3,40,59,3,2
3,40,60,3,2
3,40,61,1,2
3,40,62,3,2
3,40,63,4,2
3,40,64,2,2
3,40,65,3,2
3,40,66,3,2
3,40,67,2,2
3,40,68,4,2
3,40,69,3,2
3,40,70,4,2
3,40,71,2,2
3,40,72,2,2
3,40,73,3,2
3,40,74,2,2
3,40,75,3,2
3,40,76,2,2
3,40,77,3,2
3,40,78,2,2
3,40,79,3,2
3,40,80,3,2
3,40,81,2,2
3,40,82,3,2
3,40,83,3,4
3,40,84,4,4
3,40,85,2,4
3,40,86,3,4
3,40,87,4,4
3,40,88,2,4
3,40,89,4,4
3,40,90,3,4
3,40,91,4,4
3,40,92,2,4
3,40,93,4,4
3,40,94,4,4
3,40,95,3,4
3,40,96,2,4
3,40,97,3,4
3,40,98,3,4
3,40,99,2,4
3,40,100,1,4
3,40,101,3,4
3,40,102,2,4
3,40,103,4,4
3,40,104,3,4
3,40,105,2,4
3,40,106,3,4
3,40,107,3,4
3,40,108,4,4
3,40,109,2,4
3,40,110,4,4
3,40,111,3,4
3,40,112,5,4
3,40,113,3,4
3,40,114,5,5
3,40,115,5,5
3,40,116,3,5
3,40,117,5,5
3,40,118,2,5
3,40,119,2,5
3,40,120,2,5
3,40,121,2,5
3,41,1,4,1
3,41,2,2,1
3,41,3,1,1
3,41,4,2,1
3,41,5,2,1
3,41,6,1,1
3,41,7,5,1
3,41,8,4,1
3,41,9,2,1
3,41,10,2,1
3,41,11,4,1
3,41,12,2,1
3,41,13,1,1
3,41,14,3,1
3,41,15,3,1
3,41,16,2,1
3,41,17,3,1
3,41,18,3,2
3,41,19,1,2
3,41,20,2,2
3,41,21,1,2
3,41,22,3,2
3,41,23,4,2
3,41,24,4,2
3,41,25,1,2
3,41,26,1,2
3,41,27,2,2
3,41,28,3,2
3,41,29,4,2
3,41,30,1,2
3,41,31,4,2
3,41,32,3,2
3,41,33,3,2
3,41,34,5,2
3,41,35,3,2
3,41,36,4,2
3,41,37,1,2
3,41,38,2,2
3,41,39,4,2
3,41,40,1,2
3,41,41,4,2
3,41,42,2,2
3,41,43,1,2
3,41,44,2,2
3,41,45,4,2
3,41,46,4,2
3,41,47,5,2
3,41,48,2,2
3,41,49,2,2
3,41,50,3,2
3,41,51,2,2
3,41,52,3,2
3,41,53,2,2
3,41,54,2,2
3,41,55,2,2
3,41,56,2,2
3,41,57,4,2
3,41,58,3,2
3,41,59,1,2
3,41,60,2,2
3,41,61,3,2
3,41,62,4,2
3,41,63,3,2
3,41,64,3,2
3,41,65,2,2
3,41,66,3,2
3,41,67,2,2
3,41,68,5,2
3,41,69,3,2
3,41,70,3,2
3,41,71,2,2
3,41,72,2,2
3,41,73,1,2
3,41,74,3,2
3,41,75,3,2
3,41,76,4,2
3,41,77,2,2
3,41,78,2,2
3,41,79,4,2
3,41,80,3,2
3,41,81,1,2
3,41,82,4,2
3,41,83,3,4
3,41,84,1,4
3,41,85,1,4
3,41,86,2,4
3,41,87,3,4
3,41,88,1,4
3,41,89,1,4
3,41,90,1,4
3,41,91,4,4
3,41,92,2,4
3,41,93,3,4
3,41,94,1,4
3,41,95,2,4
3,41,96,2,4
3,41,97,4,4
3,41,98,3,4
3,41,99,1,4
3,41,100,3,4
3,41,101,1,4
3,41,102,3,4
3,41,103,1,4
3,41,104,2,4
3,41,105,2,4
3,41,106,1,4
3,41,107,2,4
3,41,108,3,4
3,41,109,1,4
3,41,110,2,4
3,41,111,2,4
3,41,112,3,4
3,41,113,2,4
3,41,114,3,5
3,41,115,3,5
3,41,116,1,5
3,41,117,1,5
3,41,118,2,5
3,41,119,1,5
3,41,120,1,5
3,41,121,1,5
3,42,1,4,1
3,42,2,3,1
3,42,3,2,1
3,42,4,3,1
3,42,5,3,1
3,42,6,2,1
3,42,7,5,1
3,42,8,3,1
3,42,9,2,1
3,42,10,2,1
3,42,11,2,1
3,42,12,4,1
3,42,13,5,1
3,42,14,2,1
3,42,15,5,1
3,42,16,3,1
3,42,17,3,1
3,42,18,5,2
3,42,19,1,2
3,42,20,2,2
3,42,21,2,2
3,42,22,3,2
3,42,23,3,2
3,42,24,3,2
3,42,25,1,2
3,42,26,3,2
3,42,27,4,2
3,42,28,2,2
3,42,29,2,2
3,42,30,4,2
3,42,31,3,2
3,42,32,3,2
3,42,33,5,2
3,42,34,5,2
3,42,35,3,2
3,42,36,5,2
3,42,37,2,2
3,42,38,4,2
3,42,39,1,2
3,42,40,4,2
3,42,41,4,2
3,42,42,5,2
3,42,43,4,2
3,42,44,2,2
3,42,45,3,2
3,42,46,3,2
3,42,47,1,2
3,42,48,2,2
3,42,49,3,2
3,42,50,2,2
3,42,51,3,2
3,42,52,3,2
3,42,53,5,2
3,42,54,3,2
3,42,55,4,2
3,42,56,1,2
3,42,57,4,2
3,42,58,4,2
3,42,59,2,2
3,42,60,3,2
3,42,61,3,2
3,42,62,3,2
3,42,63,4,2
3,42,64,2,2
3,42,65,2,2
3,42,66,2,2
3,42,67,3,2
3,42,68,5,2
3,42,69,4,2
3,42,70,3,2
3,42,71,3,2
3,42,72,3,2
3,42,73,3,2
3,42,74,4,2
3,42,75,2,2
3,42,76,3,2
3,42,77,4,2
3,42,78,3,2
3,42,79,5,2
3,42,80,5,2
3,42,81,4,2
3,42,82,3,2
3,42,83,2,4
3,42,84,4,4
3,42,85,2,4
3,42,86,3,4
3,42,87,2,4
3,42,88,3,4
3,42,89,3,4
3,42,90,4,4
3,42,91,4,4
3,42,92,4,4
3,42,93,3,4
3,42,94,2,4
3,42,95,3,4
3,42,96,2,4
3,42,97,4,4
3,42,98,3,4
3,42,99,2,4
3,42,100,2,4
3,42,101,1,4
3,42,102,4,4
3,42,103,1,4
3,42,104,3,4
3,42,105,3,4
3,42,106,4,4
3,42,107,3,4
3,42,108,3,4
3,42,109,3,4
3,42,110,4,4
3,42,111,3,4
3,42,112,3,4
3,42,113,3,4
3,42,114,5,5
3,42,115,2,5
3,42,116,2,5
3,42,117,5,5
3,42,118,4,5
3,42,119,3,5
3,42,120,2,5
3,42,121,3,5
3,43,1,4,1
3,43,2,4,1
3,43,3,2,1
3,43,4,2,1
3,43,5,2,1
3,43,6,3,1
3,43,7,5,1
3,43,8,3,1
3,43,9,2,1
3,43,10,3,1
3,43,11,4,1
3,43,12,4,1
3,43,13,4,1
3,43,14,4,1
3,43,15,4,1
3,43,16,3,1
3,43,17,4,1
3,43,18,3,2
3,43,19,3,2
3,43,20,3,2
3,43,21,2,2
3,43,22,4,2
3,43,23,4,2
3,43,24,3,2
3,43,25,1,2
3,43,26,3,2
3,43,27,2,2
3,43,28,2,2
3,43,29,3,2
3,43,30,5,2
3,43,31,3,2
3,43,32,4,2
3,43,33,3,2
3,43,34,3,2
3,43,35,2,2
3,43,36,4,2
3,43,37,3,2
3,43,38,5,2
3,43,39,2,2
3,43,40,1,2
3,43,41,4,2
3,43,42,4,2
3,43,43,3,2
3,43,44,3,2
3,43,45,4,2
3,43,46,5,2
3,43,47,5,2
3,43,48,4,2
3,43,49,2,2
3,43,50,3,2
3,43,51,4,2
3,43,52,4,2
3,43,53,3,2
3,43,54,4,2
3,43,55,3,2
3,43,56,2,2
3,43,57,5,2
3,43,58,4,2
3,43,59,4,2
3,43,60,3,2
3,43,61,4,2
3,43,62,3,2
3,43,63,3,2
3,43,64,3,2
3,43,65,3,2
3,43,66,3,2
3,43,67,2,2
3,43,68,5,2
3,43,69,3,2
3,43,70,3,2
3,43,71,4,2
3,43,72,2,2
3,43,73,4,2
3,43,74,5,2
3,43,75,3,2
3,43,76,3,2
3,43,77,4,2
3,43,78,4,2
3,43,79,5,2
3,43,80,4,2
3,43,81,5,2
3,43,82,5,2
3,43,83,2,4
3,43,84,2,4
3,43,85,2,4
3,43,86,3,4
3,43,87,3,4
3,43,88,2,4
3,43,89,3,4
3,43,90,2,4
3,43,91,4,4
3,43,92,4,4
3,43,93,2,4
3,43,94,3,4
3,43,95,2,4
3,43,96,4,4
3,43,97,4,4
3,43,98,5,4
3,43,99,4,4
3,43,100,3,4
3,43,101,2,4
3,43,102,4,4
3,43,103,2,4
3,43,104,2,4
3,43,105,3,4
3,43,106,2,4
3,43,107,3,4
3,43,108,3,4
3,43,109,5,4
3,43,110,5,4
3,43,111,4,4
3,43,112,4,4
3,43,113,3,4
3,43,114,4,5
3,43,115,2,5
3,43,116,2,5
3,43,117,5,5
3,43,118,3,5
3,43,119,2,5
3,43,120,2,5
3,43,121,4,5
3,44,1,5,1
3,44,2,4,1
3,44,3,3,1
3,44,4,1,1
3,44,5,2,1
3,44,6,3,1
3,44,7,5,1
3,44,8,5,1
3,44,9,4,1
3,44,10,3,1
3,44,11,5,1
3,44,12,4,1
3,44,13,4,1
3,44,14,5,1
3,44,15,5,1
3,44,16,4,1
3,44,17,5,1
3,44,18,5,2
3,44,19,1,2
3,44,20,3,2
3,44,21,3,2
3,44,22,2,2
3,44,23,4,2
3,44,24,4,2
3,44,25,1,2
3,44,26,5,2
3,44,27,4,2
3,44,28,3,2
3,44,29,3,2
3,44,30,4,2
3,44,31,3,2
3,44,32,5,2
3,44,33,4,2
3,44,34,2,2
3,44,35,5,2
3,44,36,5,2
3,44,37,3,2
3,44,38,2,2
3,44,39,5,2
3,44,40,4,2
3,44,41,4,2
3,44,42,5,2
3,44,43,4,2
3,44,44,2,2
3,44,45,5,2
3,44,46,5,2
3,44,47,5,2
3,44,48,5,2
3,44,49,5,2
3,44,50,5,2
3,44,51,4,2
3,44,52,5,2
3,44,53,5,2
3,44,54,5,2
3,44,55,4,2
3,44,56,3,2
3,44,57,5,2
3,44,58,5,2
3,44,59,5,2
3,44,60,5,2
3,44,61,3,2
3,44,62,4,2
3,44,63,3,2
3,44,64,5,2
3,44,65,3,2
3,44,66,3,2
3,44,67,4,2
3,44,68,5,2
3,44,69,4,2
3,44,70,5,2
3,44,71,5,2
3,44,72,5,2
3,44,73,5,2
3,44,74,5,2
3,44,75,4,2
3,44,76,5,2
3,44,77,4,2
3,44,78,5,2
3,44,79,5,2
3,44,80,5,2
3,44,81,5,2
3,44,82,5,2
3,44,83,5,4
3,44,84,3,4
3,44,85,3,4
3,44,86,2,4
3,44,87,3,4
3,44,88,2,4
3,44,89,4,4
3,44,90,2,4
3,44,91,5,4
3,44,92,2,4
3,44,93,5,4
3,44,94,5,4
3,44,95,5,4
3,44,96,5,4
3,44,97,5,4
3,44,98,5,4
3,44,99,5,4
3,44,100,4,4
3,44,101,3,4
3,44,102,4,4
3,44,103,4,4
3,44,104,5,4
3,44,105,5,4
3,44,106,5,4
3,44,107,4,4
3,44,108,4,4
3,44,109,5,4
3,44,110,5,4
3,44,111,5,4
3,44,112,5,4
3,44,113,4,4
3,44,114,4,5
3,44,115,3,5
3,44,116,2,5
3,44,117,5,5
3,44,118,4,5
3,44,119,4,5
3,44,120,4,5
3,44,121,4,5
3,45,1,4,1
3,45,2,4,1
3,45,3,3,1
3,45,4,3,1
3,45,5,1,1
3,45,6,3,1
3,45,7,5,1
3,45,8,3,1
3,45,9,2,1
3,45,10,5,1
3,45,11,3,1
3,45,12,3,1
3,45,13,5,1
3,45,14,5,1
3,45,15,5,1
3,45,16,5,1
3,45,17,4,1
3,45,18,3,2
3,45,19,4,2
3,45,20,3,2
3,45,21,3,2
3,45,22,3,2
3,45,23,4,2
3,45,24,5,2
3,45,25,5,2
3,45,26,5,2
3,45,27,2,2
3,45,28,2,2
3,45,29,2,2
3,45,30,5,2
3,45,31,3,2
3,45,32,4,2
3,45,33,5,2
3,45,34,3,2
3,45,35,4,2
3,45,36,5,2
3,45,37,5,2
3,45,38,5,2
3,45,39,1,2
3,45,40,4,2
3,45,41,4,2
3,45,42,3,2
3,45,43,3,2
3,45,44,4,2
3,45,45,4,2
3,45,46,4,2
3,45,47,2,2
3,45,48,5,2
3,45,49,5,2
3,45,50,4,2
3,45,51,4,2
3,45,52,2,2
3,45,53,5,2
3,45,54,5,2
3,45,55,3,2
3,45,56,4,2
3,45,57,4,2
3,45,58,4,2
3,45,59,3,2
3,45,60,4,2
3,45,61,4,2
3,45,62,3,2
3,45,63,4,2
3,45,64,4,2
3,45,65,4,2
3,45,66,3,2
3,45,67,4,2
3,45,68,4,2
3,45,69,3,2
3,45,70,4,2
3,45,71,5,2
3,45,72,4,2
3,45,73,5,2
3,45,74,5,2
3,45,75,3,2
3,45,76,5,2
3,45,77,2,2
3,45,78,4,2
3,45,79,4,2
3,45,80,4,2
3,45,81,2,2
3,45,82,4,2
3,45,83,4,4
3,45,84,5,4
3,45,85,2,4
3,45,86,3,4
3,45,87,4,4
3,45,88,5,4
3,45,89,2,4
3,45,90,2,4
3,45,91,4,4
3,45,92,3,4
3,45,93,4,4
3,45,94,5,4
3,45,95,4,4
3,45,96,5,4
3,45,97,4,4
3,45,98,4,4
3,45,99,4,4
3,45,100,3,4
3,45,101,3,4
3,45,102,5,4
3,45,103,4,4
3,45,104,3,4
3,45,105,5,4
3,45,106,5,4
3,45,107,4,4
3,45,108,3,4
3,45,109,5,4
3,45,110,5,4
3,45,111,5,4
3,45,112,5,4
3,45,113,5,4
3,45,114,5,5
3,45,115,4,5
3,45,116,3,5
3,45,117,5,5
3,45,118,3,5
3,45,119,4,5
3,45,120,4,5
3,45,121,5,5
3,46,1,4,1
3,46,2,4,1
3,46,3,4,1
3,46,4,2,1
3,46,5,5,1
3,46,6,2,1
3,46,7,4,1
3,46,8,3,1
3,46,9,3,1
3,46,10,4,1
3,46,11,2,1
3,46,12,3,1
3,46,13,4,1
3,46,14,4,1
3,46,15,5,1
3,46,16,5,1
3,46,17,5,1
3,46,18,4,2
3,46,19,5,2
3,46,20,4,2
3,46,21,2,2
3,46,22,4,2
3,46,23,3,2
3,46,24,5,2
3,46,25,4,2
3,46,26,5,2
3,46,27,3,2
3,46,28,4,2
3,46,29,4,2
3,46,30,4,2
3,46,31,2,2
3,46,32,5,2
3,46,33,5,2
3,46,34,3,2
3,46,35,3,2
3,46,36,4,2
3,46,37,3,2
3,46,38,5,2
3,46,39,2,2
3,46,40,3,2
3,46,41,4,2
3,46,42,2,2
3,46,43,4,2
3,46,44,4,2
3,46,45,5,2
3,46,46,4,2
3,46,47,3,2
3,46,48,4,2
3,46,49,5,2
3,46,50,3,2
3,46,51,4,2
3,46,52,3,2
3,46,53,5,2
3,46,54,5,2
3,46,55,4,2
3,46,56,4,2
3,46,57,3,2
3,46,58,4,2
3,46,59,3,2
3,46,60,4,2
3,46,61,2,2
3,46,62,3,2
3,46,63,5,2
3,46,64,3,2
3,46,65,4,2
3,46,66,4,2
3,46,67,4,2
3,46,68,5,2
3,46,69,2,2
3,46,70,2,2
3,46,71,3,2
3,46,72,4,2
3,46,73,5,2
3,46,74,5,2
3,46,75,3,2
3,46,76,3,2
3,46,77,5,2
3,46,78,4,2
3,46,79,5,2
3,46,80,4,2
3,46,81,3,2
3,46,82,5,2
3,46,83,3,4
3,46,84,4,4
3,46,85,4,4
3,46,86,2,4
3,46,87,4,4
3,46,88,2,4
3,46,89,4,4
3,46,90,2,4
3,46,91,4,4
3,46,92,4,4
3,46,93,4,4
3,46,94,4,4
3,46,95,5,4
3,46,96,5,4
3,46,97,5,4
3,46,98,5,4
3,46,99,4,4
3,46,100,3,4
3,46,101,4,4
3,46,102,5,4
3,46,103,5,4
3,46,104,2,4
3,46,105,4,4
3,46,106,1,4
3,46,107,4,4
3,46,108,5,4
3,46,109,4,4
3,46,110,5,4
3,46,111,5,4
3,46,112,4,4
3,46,113,3,4
3,46,114,5,5
3,46,115,5,5
3,46,116,3,5
3,46,117,3,5
3,46,118,3,5
3,46,119,2,5
3,46,120,3,5
3,46,121,3,5
3,47,1,4,1
3,47,2,3,1
3,47,3,2,1
3,47,4,1,1
3,47,5,4,1
3,47,6,3,1
3,47,7,4,1
3,47,8,2,1
3,47,9,3,1
3,47,10,3,1
3,47,11,3,1
3,47,12,4,1
3,47,13,5,1
3,47,14,4,1
3,47,15,5,1
3,47,16,4,1
3,47,17,4,1
3,47,18,3,2
3,47,19,5,2
3,47,20,4,2
3,47,21,4,2
3,47,22,2,2
3,47,23,3,2
3,47,24,5,2
3,47,25,4,2
3,47,26,5,2
3,47,27,3,2
3,47,28,2,2
3,47,29,4,2
3,47,30,5,2
3,47,31,4,2
3,47,32,4,2
3,47,33,4,2
3,47,34,4,2
3,47,35,3,2
3,47,36,5,2
3,47,37,4,2
3,47,38,5,2
3,47,39,2,2
3,47,40,2,2
3,47,41,4,2
3,47,42,4,2
3,47,43,3,2
3,47,44,3,2
3,47,45,5,2
3,47,46,5,2
3,47,47,5,2
3,47,48,4,2
3,47,49,4,2
3,47,50,2,2
3,47,51,4,2
3,47,52,4,2
3,47,53,4,2
3,47,54,4,2
3,47,55,5,2
3,47,56,4,2
3,47,57,4,2
3,47,58,4,2
3,47,59,4,2
3,47,60,4,2
3,47,61,3,2
3,47,62,2,2
3,47,63,4,2
3,47,64,4,2
3,47,65,4,2
3,47,66,3,2
3,47,67,3,2
3,47,68,5,2
3,47,69,4,2
3,47,70,4,2
3,47,71,4,2
3,47,72,4,2
3,47,73,5,2
3,47,74,5,2
3,47,75,3,2
3,47,76,4,2
3,47,77,4,2
3,47,78,4,2
3,47,79,5,2
3,47,80,5,2
3,47,81,4,2
3,47,82,5,2
3,47,83,5,4
3,47,84,5,4
3,47,85,4,4
3,47,86,2,4
3,47,87,4,4
3,47,88,4,4
3,47,89,3,4
3,47,90,2,4
3,47,91,3,4
3,47,92,2,4
3,47,93,4,4
3,47,94,5,4
3,47,95,4,4
3,47,96,5,4
3,47,97,4,4
3,47,98,5,4
3,47,99,3,4
3,47,100,4,4
3,47,101,4,4
3,47,102,5,4
3,47,103,4,4
3,47,104,5,4
3,47,105,3,4
3,47,106,4,4
3,47,107,3,4
3,47,108,4,4
3,47,109,5,4
3,47,110,5,4
3,47,111,5,4
3,47,112,4,4
3,47,113,3,4
3,47,114,5,5
3,47,115,5,5
3,47,116,5,5
3,47,117,5,5
3,47,118,3,5
3,47,119,4,5
3,47,120,3,5
3,47,121,5,5
3,48,1,4,1
3,48,2,3,1
3,48,3,3,1
3,48,4,1,1
3,48,5,4,1
3,48,6,2,1
3,48,7,4,1
3,48,8,4,1
3,48,9,3,1
3,48,10,3,1
3,48,11,4,1
3,48,12,5,1
3,48,13,5,1
3,48,14,4,1
3,48,15,5,1
3,48,16,4,1
3,48,17,3,1
3,48,18,4,2
3,48,19,3,2
3,48,20,4,2
3,48,21,3,2
3,48,22,4,2
3,48,23,2,2
3,48,24,4,2
3,48,25,4,2
3,48,26,4,2
3,48,27,3,2
3,48,28,1,2
3,48,29,4,2
3,48,30,4,2
3,48,31,4,2
3,48,32,4,2
3,48,33,5,2
3,48,34,4,2
3,48,35,3,2
3,48,36,4,2
3,48,37,4,2
3,48,38,5,2
3,48,39,3,2
3,48,40,3,2
3,48,41,4,2
3,48,42,4,2
3,48,43,4,2
3,48,44,5,2
3,48,45,5,2
3,48,46,5,2
3,48,47,5,2
3,48,48,4,2
3,48,49,4,2
3,48,50,3,2
3,48,51,4,2
3,48,52,4,2
3,48,53,4,2
3,48,54,3,2
3,48,55,5,2
3,48,56,4,2
3,48,57,4,2
3,48,58,4,2
3,48,59,5,2
3,48,60,5,2
3,48,61,3,2
3,48,62,3,2
3,48,63,2,2
3,48,64,4,2
3,48,65,4,2
3,48,66,3,2
3,48,67,4,2
3,48,68,5,2
3,48,69,3,2
3,48,70,4,2
3,48,71,5,2
3,48,72,4,2
3,48,73,5,2
3,48,74,5,2
3,48,75,3,2
3,48,76,5,2
3,48,77,4,2
3,48,78,5,2
3,48,79,5,2
3,48,80,5,2
3,48,81,5,2
3,48,82,5,2
3,48,83,5,4
3,48,84,4,4
3,48,85,3,4
3,48,86,3,4
3,48,87,4,4
3,48,88,4,4
3,48,89,4,4
3,48,90,3,4
3,48,91,2,4
3,48,92,4,4
3,48,93,4,4
3,48,94,3,4
3,48,95,3,4
3,48,96,5,4
3,48,97,5,4
3,48,98,5,4
3,48,99,2,4
3,48,100,4,4
3,48,101,4,4
3,48,102,5,4
3,48,103,3,4
3,48,104,3,4
3,48,105,3,4
3,48,106,4,4
3,48,107,3,4
3,48,108,4,4
3,48,109,5,4
3,48,110,5,4
3,48,111,5,4
3,48,112,4,4
3,48,113,5,4
3,48,114,4,5
3,48,115,5,5
3,48,116,5,5
3,48,117,5,5
3,48,118,3,5
3,48,119,5,5
3,48,120,4,5
3,48,121,5,5
3,49,1,4,1
3,49,2,4,1
3,49,3,2,1
3,49,4,4,1
3,49,5,5,1
3,49,6,3,1
3,49,7,3,1
3,49,8,5,1
3,49,9,2,1
3,49,10,4,1
3,49,11,2,1
3,49,12,3,1
3,49,13,4,1
3,49,14,3,1
3,49,15,5,1
3,49,16,4,1
3,49,17,4,1
3,49,18,5,2
3,49,19,1,2
3,49,20,5,2
3,49,21,2,2
3,49,22,5,2
3,49,23,3,2
3,49,24,3,2
3,49,25,2,2
3,49,26,2,2
3,49,27,3,2
3,49,28,5,2
3,49,29,3,2
3,49,30,5,2
3,49,31,5,2
3,49,32,4,2
3,49,33,4,2
3,49,34,5,2
3,49,35,5,2
3,49,36,3,2
3,49,37,4,2
3,49,38,4,2
3,49,39,4,2
3,49,40,4,2
3,49,41,5,2
3,49,42,3,2
3,49,43,2,2
3,49,44,4,2
3,49,45,5,2
3,49,46,5,2
3,49,47,5,2
3,49,48,4,2
3,49,49,4,2
3,49,50,5,2
3,49,51,4,2
3,49,52,5,2
3,49,53,5,2
3,49,54,5,2
3,49,55,4,2
3,49,56,5,2
3,49,57,4,2
3,49,58,3,2
3,49,59,3,2
3,49,60,5,2
3,49,61,4,2
3,49,62,4,2
3,49,63,4,2
3,49,64,2,2
3,49,65,3,2
3,49,66,5,2
3,49,67,4,2
3,49,68,5,2
3,49,69,3,2
3,49,70,4,2
3,49,71,3,2
3,49,72,5,2
3,49,73,4,2
3,49,74,5,2
3,49,75,4,2
3,49,76,5,2
3,49,77,5,2
3,49,78,4,2
3,49,79,5,2
3,49,80,4,2
3,49,81,5,2
3,49,82,5,2
3,49,83,4,4
3,49,84,2,4
3,49,85,5,4
3,49,86,2,4
3,49,87,3,4
3,49,88,4,4
3,49,89,2,4
3,49,90,4,4
3,49,91,5,4
3,49,92,5,4
3,49,93,5,4
3,49,94,5,4
3,49,95,4,4
3,49,96,5,4
3,49,97,5,4
3,49,98,4,4
3,49,99,3,4
3,49,100,4,4
3,49,101,5,4
3,49,102,5,4
3,49,103,4,4
3,49,104,5,4
3,49,105,4,4
3,49,106,4,4
3,49,107,5,4
3,49,108,4,4
3,49,109,5,4
3,49,110,5,4
3,49,111,5,4
3,49,112,5,4
3,49,113,5,4
3,49,114,4,5
3,49,115,5,5
3,49,116,4,5
3,49,117,5,5
3,49,118,3,5
3,49,119,4,5
3,49,120,5,5
3,49,121,4,5
3,5,1,5,1
3,5,2,4,1
3,5,3,5,1
3,5,4,2,1
3,5,5,5,1
3,5,6,2,1
3,5,7,4,1
3,5,8,4,1
3,5,9,4,1
3,5,10,4,1
3,5,11,3,1
3,5,12,4,1
3,5,13,5,1
3,5,14,4,1
3,5,15,5,1
3,5,16,5,1
3,5,17,5,1
3,5,18,3,2
3,5,19,4,2
3,5,20,3,2
3,5,21,4,2
3,5,22,3,2
3,5,23,4,2
3,5,24,4,2
3,5,25,5,2
3,5,26,3,2
3,5,27,4,2
3,5,28,3,2
3,5,29,4,2
3,5,30,4,2
3,5,31,5,2
3,5,32,4,2
3,5,33,5,2
3,5,34,5,2
3,5,35,5,2
3,5,36,5,2
3,5,37,4,2
3,5,38,4,2
3,5,39,4,2
3,5,40,5,2
3,5,41,4,2
3,5,42,4,2
3,5,43,2,2
3,5,44,5,2
3,5,45,4,2
3,5,46,4,2
3,5,47,3,2
3,5,48,5,2
3,5,49,4,2
3,5,50,3,2
3,5,51,5,2
3,5,52,5,2
3,5,53,4,2
3,5,54,4,2
3,5,55,5,2
3,5,56,5,2
3,5,57,4,2
3,5,58,4,2
3,5,59,5,2
3,5,60,4,2
3,5,61,4,2
3,5,62,2,2
3,5,63,2,2
3,5,64,3,2
3,5,65,5,2
3,5,66,3,2
3,5,67,5,2
3,5,68,5,2
3,5,69,5,2
3,5,70,5,2
3,5,71,2,2
3,5,72,3,2
3,5,73,5,2
3,5,74,5,2
3,5,75,2,2
3,5,76,4,2
3,5,77,5,2
3,5,78,4,2
3,5,79,5,2
3,5,80,5,2
3,5,81,4,2
3,5,82,5,2
3,5,83,4,4
3,5,84,4,4
3,5,85,3,4
3,5,86,4,4
3,5,87,5,4
3,5,88,4,4
3,5,89,5,4
3,5,90,5,4
3,5,91,3,4
3,5,92,5,4
3,5,93,4,4
3,5,94,4,4
3,5,95,5,4
3,5,96,5,4
3,5,97,4,4
3,5,98,5,4
3,5,99,3,4
3,5,100,4,4
3,5,101,5,4
3,5,102,5,4
3,5,103,5,4
3,5,104,5,4
3,5,105,3,4
3,5,106,5,4
3,5,107,4,4
3,5,108,5,4
3,5,109,3,4
3,5,110,4,4
3,5,111,5,4
3,5,112,4,4
3,5,113,5,4
3,5,114,5,5
3,5,115,5,5
3,5,116,5,5
3,5,117,5,5
3,5,118,5,5
3,5,119,5,5
3,5,120,4,5
3,5,121,4,5
3,50,1,5,1
3,50,2,3,1
3,50,3,4,1
3,50,4,4,1
3,50,5,5,1
3,50,6,2,1
3,50,7,4,1
3,50,8,4,1
3,50,9,4,1
3,50,10,5,1
3,50,11,3,1
3,50,12,4,1
3,50,13,5,1
3,50,14,2,1
3,50,15,5,1
3,50,16,4,1
3,50,17,5,1
3,50,18,5,2
3,50,19,4,2
3,50,20,5,2
